N_Pergunta,Pergunta,Recurso,Linha,rank,cosine_similarity,euclidean_distances
Q2217,who was john f kennedy up against,Robert_F._Kennedy,"He began his career as a correspondent for The Boston Post and as a lawyer at the Justice Department, but later resigned to manage his brother John's successful campaign for the U. S",110,0.6322919130325317,10.315153121948242
Q2217,who was john f kennedy up against,Robert_F._Kennedy,". Robert Francis Kennedy (November 20, 1925 – June 6, 1968), sometimes referred to by the initials RFK and occasionally Bobby, was an American politician and lawyer who served as the 64th United States Attorney General from January 1961 to September 1964, and as a U",104,0.6267409920692444,10.327536582946777
Q2217,who was john f kennedy up against,John_F._Kennedy,"A Democrat, Kennedy represented Massachusetts in the U. S",1,0.6103552579879761,10.330270767211914
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,Historians and political scientists tend to rank Kennedy as an above-average president,63,0.635261058807373,10.331953048706055
Q2217,who was john f kennedy up against,Assassination_of_John_F._Kennedy,"Oswald was taken to Parkland Memorial Hospital, where he soon died",76,0.64056795835495,10.336405754089355
Q2217,who was john f kennedy up against,Assassination_of_John_F._Kennedy,Oswald was arrested by the Dallas Police Department 70 minutes after the initial shooting,71,0.6353907585144043,10.359292030334473
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,He is a prominent anti-vaccine activist and believes in pseudoscientific speculation of a link between vaccines and autism,147,0.6274690628051758,10.362098693847656
Q2217,who was john f kennedy up against,Assassination_of_John_F._Kennedy,It was determined that the dictabelt recorded different gunshots which were fired at another location in Dallas and at a different time which was not related to the assassination,87,0.6355744004249573,10.363565444946289
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,"Kennedy.  He is the president of the board of Waterkeeper Alliance, a non-profit environmental group that he helped found in 1999",141,0.647027850151062,10.366033554077148
Q2217,who was john f kennedy up against,Robert_F._Kennedy,"His tenure is best known for its advocacy for the civil rights movement, the fight against organized crime and the Mafia, and involvement in U. S",115,0.6207651495933533,10.398764610290527
Q2217,who was john f kennedy up against,John_F._Kennedy,Naval Reserve the following year,5,0.615856945514679,10.41452407836914
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"In domestic politics, Kennedy made bold proposals in his New Frontier agenda, but many of his initiatives were blocked by the conservative coalition of Northern Republicans and Southern Democrats",55,0.6253501176834106,10.433526039123535
Q2217,who was john f kennedy up against,John_F._Kennedy_Jr.,", was an American lawyer, journalist, and magazine publisher",31,0.613431453704834,10.434107780456543
Q2217,who was john f kennedy up against,Assassination_of_John_F._Kennedy,"Oswald was charged under Texas state law with the murder of Kennedy, as well as that of Dallas policeman J.  D",72,0.6229387521743774,10.447070121765137
Q2217,who was john f kennedy up against,John_F._Kennedy,"After Kennedy's death, Congress enacted many of his proposals, including the Civil Rights Act and the Revenue Act of 1964.  Kennedy ranks highly in polls of U",26,0.6291489601135254,10.459874153137207
Q2217,who was john f kennedy up against,Assassination_of_John_F._Kennedy,Justice Department concluded active investigations and stated that no persuasive evidence can be identified to support the theory of a conspiracy in the assassination,89,0.6229134798049927,10.46944808959961
Q2217,who was john f kennedy up against,John_F._Kennedy,"Kennedy was born into a wealthy political family in Brookline, Massachusetts",3,0.6147003173828125,10.490450859069824
Q2217,who was john f kennedy up against,Robert_F._Kennedy,"Kennedy was born into a wealthy, political family in Brookline, Massachusetts",107,0.6157115697860718,10.501304626464844
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"Kennedy was the first Roman Catholic elected president, as well as the youngest candidate ever to win a U. S",61,0.6194608211517334,10.507298469543457
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,"From 1986 until 2017, Kennedy was a senior attorney for the Natural Resources Defense Council (NRDC), a non-profit environmental organization",142,0.598373532295227,10.513175964355469
Q2217,who was john f kennedy up against,John_F._Kennedy_Eternal_Flame,"The permanent John F.  Kennedy Eternal Flame grave site was consecrated and opened to the public on March 15, 1967",153,0.6203178763389587,10.524883270263672
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,"From 1984 until 2017, he was a board member and chief prosecuting attorney for Hudson Riverkeeper",143,0.5942853689193726,10.550925254821777
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,"For over thirty years, Kennedy has been an adjunct professor of Environmental law at Pace University School of Law",144,0.6134434938430786,10.583598136901855
Q2217,who was john f kennedy up against,John_F._Kennedy_Jr.,"Trained as a lawyer, he worked as a New York City assistant district attorney for almost four years",35,0.6192625761032104,10.600672721862793
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,"Kennedy co-hosts Ring of Fire, a nationally syndicated American radio program, and has written or edited ten books, including two New York Times bestsellers",146,0.6013199687004089,10.621583938598633
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,Kennedy's time in office was marked by Cold War tensions with the Soviet Union and Cuba,50,0.6188559532165527,10.624933242797852
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,. Robert Francis Kennedy Jr,138,0.6034365296363831,10.652482032775879
Q2217,who was john f kennedy up against,Assassination_of_John_F._Kennedy,At 11:21 a,74,0.6072748899459839,10.660701751708984
Q2217,who was john f kennedy up against,Robert_F._Kennedy,Kennedy died the following morning,127,0.6066854000091553,10.669280052185059
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"The failed initiatives include federal aid education, medical care for the aged, and aid to economically depressed areas",56,0.6034761667251587,10.67191219329834
Q2217,who was john f kennedy up against,Robert_F._Kennedy,Kennedy resigned from the committee to conduct his brother's campaign in the 1960 presidential election,113,0.6099123954772949,10.713654518127441
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,Kennedy is a son of Robert F.  Kennedy and nephew of former president John F,140,0.6036924123764038,10.716270446777344
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"A Democrat from Massachusetts, he took office following the 1960 presidential election, in which he narrowly defeated Richard Nixon, the then–incumbent Vice President",48,0.5983054637908936,10.74045181274414
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,"Until August 2017, he also held the post as supervising attorney and co-director of Pace Law School's Environmental Litigation Clinic, which he founded in 1987.  He is currently professor emeritus at Pace",145,0.5908845663070679,10.750259399414062
Q2217,who was john f kennedy up against,John_F._Kennedy,House of Representatives from 1947 to 1953.  He was subsequently elected to the U,8,0.5903269648551941,10.76024055480957
Q2217,who was john f kennedy up against,John_F._Kennedy_Eternal_Flame,"The site was designed by architect John Carl Warnecke, a long-time friend of the president",152,0.603912353515625,10.864317893981934
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"In October 1962, the Kennedy administration learned that Soviet ballistic missiles had been deployed in Cuba; the resulting Cuban Missile Crisis nearly resulted in nuclear war, but ended when the Soviets withdrew the missiles",52,0.5859074592590332,10.865190505981445
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"The Warren Commission concluded that Lee Harvey Oswald acted alone in assassinating Kennedy, but the assassination gave rise to a wide array of conspiracy theories",60,0.5753459334373474,10.964336395263672
Q2217,who was john f kennedy up against,John_F._Kennedy,"John Fitzgerald Kennedy (May 29, 1917 – November 22, 1963), often referred to by his initials JFK or by his nickname Jack, was an American politician who served as the 35th president of the United States from January 1961 until his assassination in November 1963.  Kennedy served at the height of the Cold War, and the majority of his work as president concerned relations with the Soviet Union and Cuba",0,0.5657690167427063,10.980581283569336
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"Kennedy was assassinated on November 22, 1963 while visiting Dallas, Texas",59,0.5830065011978149,11.009757041931152
Q2217,who was john f kennedy up against,John_F._Kennedy_Eternal_Flame,"This permanent site replaced a temporary grave and eternal flame used at the time of President Kennedy's state funeral on November 25, 1963, three days after his assassination",151,0.6009042263031006,11.030008316040039
Q2217,who was john f kennedy up against,Robert_F._Kennedy_Jr.,"(born January 17, 1954) is an American environmental lawyer and activist, author, and anti-vaccinationist",139,0.551878035068512,11.056889533996582
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"Kennedy adopted Keynesian economics and proposed a tax cut bill that was passed into law as the Revenue Act of 1964.  Kennedy also established the Peace Corps and promised to land an American on the moon, thereby intensifying the Space Race with the Soviet Union",58,0.5779151320457458,11.05943489074707
Q2217,who was john f kennedy up against,John_F._Kennedy,Vice President Lyndon B.  Johnson assumed the presidency upon Kennedy's death,22,0.5546000003814697,11.070487976074219
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,He was succeeded by Vice President Lyndon B.  Johnson,49,0.5694617033004761,11.115967750549316
Q2217,who was john f kennedy up against,John_F._Kennedy_Jr.,"(November 25, 1960 – July 16, 1999), often referred to as John-John or JFK Jr",30,0.5417843461036682,11.169371604919434
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),"The ship was named after the 35th President of the United States, John F.  Kennedy, and was nicknamed Big John",39,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),"John F.  Kennedy was originally designated a CVA (fixed wing attack carrier); however, the designation was changed to CV",40,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),"After nearly 40 years of service in the United States Navy, John F.  Kennedy was officially decommissioned on 1 August 2007",41,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),"She is berthed at the NAVSEA Inactive Ships On-site Maintenance facility in Philadelphia and, until late 2017, was available for donation as a museum and memorial to a qualified organization",42,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),USS John F.  Kennedy (CV-67) (formerly CVA-67) is the only ship of her class (a variant of the Kitty Hawk class of aircraft carrier) and the last conventionally powered carrier built for the United States Navy,38,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),The name has been adopted by the future Gerald R.  Ford-class aircraft carrier John F,44,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),Kennedy (CVN-79),45,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,USS_John_F._Kennedy_(CV-67),"In late 2017, the Navy revoked her donation hold status and designated her for dismantling",43,0.5482686758041382,11.250929832458496
Q2217,who was john f kennedy up against,Assassination_of_John_F._Kennedy,Polls conducted from 1966 to 2004 found that up to 80 percent of Americans suspected that there was a plot or cover-up,91,0.5549626350402832,11.277688980102539
Q2217,who was john f kennedy up against,Robert_F._Kennedy,foreign policy related to Cuba,116,0.55010586977005,11.315079689025879
Q2217,who was john f kennedy up against,John_F._Kennedy_Eternal_Flame,"Kennedy Eternal Flame is a presidential memorial at the gravesite of John F.  Kennedy, 35th president of the United States, in Arlington National Cemetery in Virginia",150,0.5732237100601196,11.333722114562988
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,"Kennedy began at noon EST on January 20, 1961, when Kennedy was inaugurated as the 35th President of the United States, and ended on November 22, 1963, upon his assassination, a span of 1,036 days",47,0.5523645877838135,11.452264785766602
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,"He used modernization theory as the model to follow, and created the Alliance for Progress, the Peace Corps, Food for Peace, and the Agency for International Development (AID)",101,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,Kennedy was committed to the rapid economic development of the impoverished newly organized nations in the Third World,100,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,"His administration resulted in the peaceful resolution of the Cuban Missile Crisis and refrained from further escalation of the Berlin Crisis of 1961.  However, Kennedy's policies also led to implementing the Bay of Pigs invasion and escalation of the Vietnam War",99,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,"Kennedy's strategy of flexible response, managed by Defense Secretary Robert McNamara, was aimed to reduce the possibility of war by miscalculation",98,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,But let us never fear to negotiate,97,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,In his inaugural address Kennedy encapsulated his Cold War stance: Let us never negotiate out of fear,96,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,"Kennedy deployed a new generation of foreign policy experts, dubbed the best and the brightest",95,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,Kennedy administration was the foreign policy of the United States from 1961 to 1963 while John F.  Kennedy was president,93,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,"Interactions with foreign nations during this period included diplomatic and military initiatives in Western Europe, Southeast Asia, and Latin America, all conducted amid considerable Cold War tensions with the Soviet Union and Eastern Europe",94,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,"After the near escape from disaster in the Cuban Missile Crisis, he promoted disarmament and disengagement programs with Moscow, and created the Arms Control and Disarmament Agency",102,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,. The foreign policy of the John F,92,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Foreign_policy_of_the_John_F._Kennedy_administration,"In October, 1963, he signed into law the Partial Nuclear Test Ban Treaty, which was accepted by Moscow and London",103,0.5908771753311157,11.503507614135742
Q2217,who was john f kennedy up against,Presidency_of_John_F._Kennedy,presidential election,62,0.5279655456542969,11.700333595275879
Q2217,who was john f kennedy up against,John_F._Kennedy,House of Representatives and Senate prior to becoming president,2,0.5273160934448242,11.750541687011719
Q2237,who are the characters in 90210 in season 3,90210_(season_1),"The season finale aired on May 19, 2009 and was seen by 2. 00 million viewers",64,0.8289532661437988,7.54781436920166
Q2237,who are the characters in 90210 in season 3,90210_(season_3),"It follows Adrianna's rise to fame, a new relationship between Silver and Navid and a confused Teddy who decides to reveal to his family and friends he is gay",4,0.8284761905670166,7.555291175842285
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"During the first two seasons, cast members from the original series made appearances, including Jennie Garth, Shannen Doherty, Ann Gillespie, Tori Spelling and Joe E.  Tata",22,0.8280680179595947,7.609264850616455
Q2237,who are the characters in 90210 in season 3,90210_(season_3),"The season finale aired on May 16, 2011.  The season averaged 1",11,0.8253009915351868,7.620090484619141
Q2237,who are the characters in 90210 in season 3,90210_(season_4),"The series returned from its mid-season break on January 17, 2012, one week later than originally announced",73,0.8265880346298218,7.690128803253174
Q2237,who are the characters in 90210 in season 3,90210_(season_1),Walter was replaced by Jessica Lowndes as a series regular in the thirteenth episode due to financial reasons,61,0.8205506801605225,7.71788215637207
Q2237,who are the characters in 90210 in season 3,90210_(season_3),It also deals with the aftermath of Naomi Clark's assault,5,0.821843147277832,7.782674312591553
Q2237,who are the characters in 90210 in season 3,90210_(season_2),"The first episode was seen by 2. 56 million viewers, the most watched episode of the show since January 2009",44,0.8153161406517029,7.813878536224365
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"After the second season, however, they were not featured and were rarely mentioned",23,0.810465931892395,7.900964736938477
Q2237,who are the characters in 90210 in season 3,90210_(season_4),"It was later announced it would return to its original Tuesday 8:00 pm time slot, as a lead-in to new series, Ringer, and premiered on September 13, 2011.  Trevor Donovan was dropped as a regular, as a result of ongoing changes by the new showrunners",68,0.814409077167511,7.908645153045654
Q2237,who are the characters in 90210 in season 3,90210_(season_2),". The second season of 90210, an American television series, premiered in the U",35,0.8095795512199402,7.936176300048828
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),The show later focuses on the same group of friends when they graduate and begin their lives in the adult world,17,0.8137471079826355,7.956276893615723
Q2237,who are the characters in 90210 in season 3,90210_(season_5),Their journey into adulthood will find them heading in different directions while trying to keep the same closeness that worked so well for them in high school,77,0.8120483160018921,7.979010105133057
Q2237,who are the characters in 90210 in season 3,90210_(season_4),He returned as a guest star in the fall to conclude his storyline,69,0.8056615591049194,8.003992080688477
Q2237,who are the characters in 90210 in season 3,90210_(season_2),"She was also quoted as saying, If Gossip Girl is about youth in New York, I want to [make 90210] about youth in L. A",41,0.8111869096755981,8.039766311645508
Q2237,who are the characters in 90210 in season 3,90210_(season_1),"She took over completely as executive producer by the end of the season, after Sachs and Judah resigned",63,0.802739679813385,8.051506042480469
Q2237,who are the characters in 90210 in season 3,90210_(season_3),It was also the most watched episode in over a year with 2. 2 million viewers tuning in,10,0.8052481412887573,8.053567886352539
Q2237,who are the characters in 90210 in season 3,90210_(season_2),She hired new writing staff and had new sets built,40,0.8040146827697754,8.06258773803711
Q2237,who are the characters in 90210 in season 3,90210_(season_3),". The third season of 90210, an American television series, premiered on Monday September 13, 2010",0,0.8028756380081177,8.067265510559082
Q2237,who are the characters in 90210 in season 3,90210_(season_1),"Gabe Sachs and Jeff Judah are executive producers for the first season, after original producer Rob Thomas dropped out to focus on other projects",56,0.8020055294036865,8.101658821105957
Q2237,who are the characters in 90210 in season 3,90210_(season_1),". The first season of 90210, an American television series, began on September 2, 2008",55,0.8013986349105835,8.106828689575195
Q2237,who are the characters in 90210 in season 3,90210_(season_1),"The series premiered to 4. 65 million viewers, and broke records for The CW at the time, becoming their highest rated premiere in viewers and in Adults 18–49 with a 2",57,0.8060777187347412,8.129541397094727
Q2237,who are the characters in 90210 in season 3,90210_(season_4),". The fourth season of the American television series 90210 was announced by The CW on April 26, 2011",67,0.7987116575241089,8.13683795928955
Q2237,who are the characters in 90210 in season 3,90210_(season_3),The season premiered to 1. 96 million viewers and a 0,6,0.805599570274353,8.151511192321777
Q2237,who are the characters in 90210 in season 3,90210_(season_1),"Season one regular cast members include Rob Estes, Shenae Grimes, Tristan Wilds, Jessica Stroup, Dustin Milligan, Ryan Eggold, AnnaLynne McCord, Michael Steger, Lori Loughlin, and Jessica Walter",59,0.7973854541778564,8.151796340942383
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),The series was produced by CBS Television Studios,15,0.7971570491790771,8.158116340637207
Q2237,who are the characters in 90210 in season 3,90210_(season_5),"The season premiered on October 8, 2012.  The fifth season of 90210 follows the group from West Beverly kids as they navigate life after high school",76,0.8000719547271729,8.23465347290039
Q2237,who are the characters in 90210 in season 3,90210_(season_2),New executive producer Rebecca Sinclair said she felt the show needed a complete overhaul,39,0.7914038896560669,8.247774124145508
Q2237,who are the characters in 90210 in season 3,90210_(season_2),"Sinclair also revealed that she wanted to rely less on cast members from the original Beverly Hills, 90210, though Jennie Garth and Ann Gillespie did return for a limited time",43,0.791817843914032,8.259193420410156
Q2237,who are the characters in 90210 in season 3,90210_(season_1),The CW also hired Rebecca Sinclair to re-tool the series as head writer,62,0.7903668880462646,8.342692375183105
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"The show originally revolved around the Wilson family, including new Beverly Hills residents Annie Wilson (Shenae Grimes) and Dixon Wilson (Tristan Wilds)",19,0.7867018580436707,8.356365203857422
Q2237,who are the characters in 90210 in season 3,90210_(season_3),"Christmas-themed episode Holiday Madness, hit season highs in all key demos with 2. 1 in The CW's target demo of women 18–34, a 1",8,0.7868210673332214,8.358198165893555
Q2237,who are the characters in 90210 in season 3,90210_(season_5),". The fifth and final season of 90210 was announced on May 3, 2012",74,0.7857233881950378,8.358861923217773
Q2237,who are the characters in 90210 in season 3,90210_(season_2),The season picks up at the end of summer after the events of last season's dramatic prom party,37,0.7842717170715332,8.387861251831055
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),Annie and Dixon struggle to adjust to their new lives while making friends and yet adhering to their parents' wishes,21,0.7833889126777649,8.438278198242188
Q2237,who are the characters in 90210 in season 3,90210_(season_2),"Rob Estes, Shenae Grimes, Tristan Wilds, AnnaLynne McCord, Ryan Eggold, Jessica Stroup, Michael Steger, Jessica Lowndes, and Lori Loughlin all return as series regulars from season one, while Dustin Milligan was released from his contract for creative reasons",38,0.7806987166404724,8.44876766204834
Q2237,who are the characters in 90210 in season 3,90210_(season_1),"Along with special guests from the original series, Jennie Garth, Shannen Doherty, and Tori Spelling",60,0.7837445139884949,8.450626373291016
Q2237,who are the characters in 90210 in season 3,90210_(season_3),The season picks up at the end of summer and focuses on the students senior year of high school,3,0.7808669209480286,8.457989692687988
Q2237,who are the characters in 90210 in season 3,90210_(season_4),"However, in late February 2012, it was reported that Donovan will return near the end of the season",70,0.7808774709701538,8.458257675170898
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"Some attend college at California University, while others begin exploring avenues beyond post-secondary education",18,0.7847868204116821,8.480560302734375
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"Their father, Harrison Wilson (Rob Estes) has returned from Wichita, Kansas, to his Beverly Hills childhood home with his family to care for his mother, former television and theater actress Tabitha Wilson (Jessica Walter), who has a drinking problem and clashes with his wife Debbie Wilson (Lori Loughlin)",20,0.7789430618286133,8.501440048217773
Q2237,who are the characters in 90210 in season 3,90210_(season_5),"In spite of this, in late February it was announced that the fifth season would indeed be the final season of the show, with the series finale airing May 13, 2013.",80,0.7753546833992004,8.518209457397461
Q2237,who are the characters in 90210 in season 3,90210_(season_3),"The CW officially renewed the show for a third season on February 16, 2010.  With the reveal of the networks fall 2010 schedule, they announced their decision to move 90210 to Monday nights at 8:00 pm, as a lead-in to Gossip Girl",1,0.783988356590271,8.533870697021484
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"The primary connection between the two series was the new series' character of Erin Silver (Jessica Stroup), the half-sister of Kelly Taylor and David Silver from the original series",24,0.7853065133094788,8.57416820526123
Q2237,who are the characters in 90210 in season 3,90210_(season_3),4 in adults 18–34 and a 1. 1 in adults 18–49,9,0.7898277044296265,8.592144012451172
Q2237,who are the characters in 90210 in season 3,90210_(season_3),"It was released on DVD in the United States on August 30, 2011.",13,0.772974967956543,8.606380462646484
Q2237,who are the characters in 90210 in season 3,90210_(season_3),"It premiered on September 13, 2010 and was met with generally positive reviews from critics",2,0.7741712331771851,8.626208305358887
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"90210 is an American teen drama television series, developed by Rob Thomas, Gabe Sachs, and Jeff Judah, that aired from September 2, 2008, to May 13, 2013.  It is the fourth series in the Beverly Hills, 90210 franchise created by Darren Star",14,0.7799796462059021,8.670923233032227
Q2237,who are the characters in 90210 in season 3,90210_(season_2),and Beverly Hills,42,0.7657661437988281,8.706650733947754
Q2237,who are the characters in 90210 in season 3,90210_(season_4),"The CW ordered two additional episodes for the season, which will total at 24.  It has also been announced that the show will get a fifth and final season",71,0.7680082321166992,8.768037796020508
Q2237,who are the characters in 90210 in season 3,90210_(season_4),"Season four opened to a 0. 9 rating in adults 18–49, even with last season premiere",72,0.7713934183120728,8.847723960876465
Q2237,who are the characters in 90210 in season 3,90210_(season_1),The season averaged 2. 24 million viewers and a 0,65,0.7587042450904846,8.85272216796875
Q2237,who are the characters in 90210 in season 3,List_of_90210_characters,"The series introduces Annie Wilson (Shenae Grimes) and her adopted brother Dixon (Tristan Wilds), who move from Kansas to Beverly Hills with their father Harry (Rob Estes) and mother Debbie (Lori Loughlin)",85,0.7547591924667358,8.951140403747559
Q2237,who are the characters in 90210 in season 3,90210_(TV_series),"Like its predecessor, the show follows the lives of several wealthy students attending West Beverly Hills High School in the upscale and star-studded community of Beverly Hills, California",16,0.7540386319160461,8.967236518859863
Q2237,who are the characters in 90210 in season 3,90210_(season_5),"90210 went on its mid-season break on December 10, 2012 and returned on January 21, 2013 at a new time slot of 9:00 pm, one week after The Carrie Diaries' premiere, which took its original time slot of 8:00 pm",78,0.7502027750015259,8.990656852722168
Q2237,who are the characters in 90210 in season 3,90210_(season_3),75 million live viewers and a 0. 9 adults 18–49 rating,12,0.7495403289794922,9.02095890045166
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210""","The series ran for ten seasons on Fox from October 4, 1990, to May 17, 2000, and is the longest-running show produced by Spelling",26,0.7540210485458374,9.089302062988281
Q2237,who are the characters in 90210 in season 3,90210_(season_1),"6 rating.  On September 22, 2008, after airing just four episodes, the network gave the series a full-season order of 24 episodes",58,0.7519323825836182,9.293625831604004
Q2237,who are the characters in 90210 in season 3,90210_(season_1),9 rating in the Adults 18–49 demographic,66,0.7536084651947021,9.39730453491211
Q2237,who are the characters in 90210 in season 3,90210_(season_3),9 rating in the adults 18–49 demographic,7,0.748383641242981,9.468441009521484
Q2237,who are the characters in 90210 in season 3,90210_(season_5),"On May 17, 2012, it was announced that the show's fifth season would be moving back to Mondays at 8:00pm Eastern/7:00pm Central followed by the sixth season of Gossip Girl at 9:00pm",75,0.710070788860321,9.498125076293945
Q2237,who are the characters in 90210 in season 3,90210_(season_5),"On January 13, 2013, the President of The CW Mark Pedowitz stated that although 90210 does not have a season 6 renewal in place, the show would most likely be back next year (possibly for the final season if it were to be canceled) due to him being a big believer in giving fans a very satisfactory conclusion for long-running shows",79,0.7021290063858032,9.655902862548828
Q2237,who are the characters in 90210 in season 3,90210_(season_2),"S.  on September 8, 2009 and ended on May 18, 2010",36,0.7141834497451782,9.69626235961914
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210""","The show became a global pop culture phenomenon with its cast members, particularly Jason Priestley and Luke Perry, who became teen idols; the series also made actresses Shannen Doherty and Jennie Garth household names in the US.  The show is credited with creating or popularizing the teen soap genre that many other successful television shows followed in the years to come",32,0.7191770076751709,9.872750282287598
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210""","The show had many cast changes; Jennie Garth, Tori Spelling, Brian Austin Green, and Ian Ziering were the only actors to appear during its entire run and appeared on the first episode of Melrose Place",33,0.6937360167503357,10.179396629333496
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210""","The initial premise of the show was based on the adjustment and culture shock that twins Brandon (Jason Priestley) and Brenda Walsh (Shannen Doherty) experienced when they and their parents, Jim (James Eckhouse) and Cindy (Carol Potter), moved from Minneapolis, Minnesota, to Beverly Hills, California",29,0.6816214323043823,10.401684761047363
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210_(franchise)""","On February 27, 2019, it was announced that a six-episode revival, set outside of continuity, had been ordered by FOX and that the show would be titled BH90210.  The series aired between August and September 2019",54,0.6773759126663208,10.618830680847168
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210_(franchise)""","Jennie Garth, Tori Spelling, Brian Austin Green, Ian Ziering, and Thomas Calabro are the only actors who appeared in their shows’ entire run, while Grant Show appeared in all the original three series",53,0.6773759126663208,10.618830680847168
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210_(franchise)""",Some characters have appeared in multiple shows throughout the continuity,52,0.6773759126663208,10.618830680847168
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210_(franchise)""","On September 8, 2009, the fifth series, a follow-up to Melrose Place, also debuted on The CW, and concluded in April 2010.  The franchise has been generally well received among young audiences in the United States",51,0.6773759126663208,10.618830680847168
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210_(franchise)""",", aired from June 1994 to March 1995.  The fourth entry, simply titled 90210, was developed by Rob Thomas, Gabe Sachs, and Jeff Judah, and premiered on The CW on September 2, 2008",50,0.6773759126663208,10.618830680847168
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210_(franchise)""",".  The third series, Models Inc",49,0.6773759126663208,10.618830680847168
Q2237,who are the characters in 90210 in season 3,"""Beverly_Hills,_90210_(franchise)""","After this series became a worldwide success in 1991, Star expanded the franchise with 1992's Melrose Place, a drama about young adults in L. A",48,0.6773759126663208,10.618830680847168
